symbol,date,open,high,low,close,volume,turnover
HDL,2025-12-25,549.06,557.85,540.07,548.87,120162,65952738.16
HDL,2025-12-26,539.21,544.14,535.89,536.15,101161,54237607.03
HDL,2025-12-29,533.96,532.81,529.42,530.2,35006,18560073.56
HDL,2025-12-30,531.51,542.85,526.89,529.26,47120,24938625.62
HDL,2025-12-31,517.17,521.92,516.46,518.85,25557,13260252.98
HDL,2026-01-01,514.95,519.55,512.21,513.59,9616,4938650.84
HDL,2026-01-02,502.22,515.14,497.07,502.23,58603,29432269.92
HDL,2026-01-05,502.33,504.23,499.47,500.7,69206,34651284.24
HDL,2026-01-06,509.67,511.77,505.23,506.87,139170,70540828.0
HDL,2026-01-07,492.64,501.65,494.61,497.16,124635,61963920.97
HDL,2026-01-08,494.59,498.26,492.73,494.96,68304,33807705.42
HDL,2026-01-09,507.61,512.25,503.75,509.88,124917,63692683.8
HDL,2026-01-12,524.5,532.53,519.39,525.9,48042,25265114.44
HDL,2026-01-13,522.73,524.44,514.3,522.95,73882,38636783.47
HDL,2026-01-14,525.69,531.82,524.39,524.75,125127,65660134.47
HDL,2026-01-15,522.49,520.79,517.01,519.66,76135,39564130.39
HDL,2026-01-16,513.65,521.39,514.89,516.18,122784,63378522.23
HDL,2026-01-19,506.57,519.07,504.68,506.27,149228,75550384.93
HDL,2026-01-20,518.22,536.34,514.76,519.56,103264,53652030.66
HDL,2026-01-21,505.73,509.06,500.51,504.99,13000,6564841.87
HDL,2026-01-22,495.02,496.58,492.77,495.19,68902,34119564.85
HDL,2026-01-23,505.79,505.29,496.7,504.92,56125,28338836.78
HDL,2026-01-26,508.74,511.87,505.83,511.58,50052,25605685.61
HDL,2026-01-27,507.47,511.13,506.53,511.12,80285,41035270.98
HDL,2026-01-28,515.37,518.14,512.05,515.36,107601,55453312.5
HDL,2026-01-29,511.81,518.39,515.57,517.87,30118,15597143.96
HDL,2026-01-30,512.38,513.33,508.42,509.81,53215,27129452.76
HDL,2026-02-02,521.17,520.58,518.16,518.82,43829,22739274.65
HDL,2026-02-03,515.19,521.76,510.42,515.37,21818,11244395.51
HDL,2026-02-04,522.25,525.58,522.46,525.08,80520,42279614.65
HDL,2026-02-05,527.88,535.47,529.43,533.29,8246,4397468.76
HDL,2026-02-06,521.23,523.78,515.42,520.3,53886,28036957.24
HDL,2026-02-09,516.99,517.82,515.93,517.11,70200,36301055.86
HDL,2026-02-10,502.52,504.02,499.47,500.44,115737,57919140.45
HDL,2026-02-11,506.16,514.51,508.96,508.99,136777,69618006.82
HDL,2026-02-12,502.73,504.57,495.81,501.89,65216,32731343.3
HDL,2026-02-13,523.14,522.19,513.81,516.88,147789,76389801.65
HDL,2026-02-16,505.66,504.66,502.58,503.88,24301,12244709.94
HDL,2026-02-17,502.49,504.1,499.92,503.51,98059,49374157.01
HDL,2026-02-18,484.42,485.79,477.75,484.81,86115,41749586.86
HDL,2026-02-19,504.31,509.55,505.06,508.39,41530,21113565.56
HDL,2026-02-20,489.75,497.94,486.49,492.49,31505,15515900.52
HDL,2026-02-23,484.54,487.2,478.69,480.99,34105,16404179.65
HDL,2026-02-24,497.4,500.47,488.53,493.11,11242,5543509.09
HDL,2026-02-25,496.4,508.38,491.53,496.62,18937,9404507.64
HDL,2026-02-26,509.93,512.59,508.09,508.81,64937,33040716.66
HDL,2026-02-27,514.54,515.19,505.76,509.65,46347,23620632.7
HDL,2026-03-02,507.8,508.49,505.82,508.31,130220,66191661.94
HDL,2026-03-03,518.53,525.42,512.0,519.59,135101,70197605.97
HDL,2026-03-04,522.84,524.65,517.92,524.08,117255,61450706.15
HDL,2026-03-05,514.93,516.97,513.5,514.29,143606,73854755.45
HDL,2026-03-06,515.66,522.9,513.62,515.01,65662,33816599.27
HDL,2026-03-09,521.53,528.04,516.93,521.97,92597,48332410.1
HDL,2026-03-10,532.58,544.56,527.06,528.26,109560,57875902.19
HDL,2026-03-11,535.65,542.74,528.04,533.58,125902,67179142.07
HDL,2026-03-12,533.84,529.55,522.77,529.04,45664,24157925.97
HDL,2026-03-13,517.3,521.06,517.85,518.94,128938,66910950.71
HDL,2026-03-16,525.05,521.09,520.46,520.99,128393,66891056.11
HDL,2026-03-17,517.39,519.1,511.52,514.26,64121,32974822.41
HDL,2026-03-18,512.16,515.1,508.64,513.23,63451,32565147.64
HDL,2026-03-19,515.14,514.8,512.4,512.89,123839,63516278.54
HDL,2026-03-20,513.69,526.27,512.42,514.23,105461,54231719.76
HDL,2026-03-23,507.86,504.84,501.21,503.61,32509,16371961.0
HDL,2026-03-24,508.02,508.11,505.34,507.22,57232,29029070.91
HDL,2026-03-25,514.92,516.15,509.17,509.62,53993,27515964.09
HDL,2026-03-26,484.64,488.73,485.53,486.91,10322,5025936.49
HDL,2026-03-27,495.69,499.22,490.59,497.85,12575,6260407.16
HDL,2026-03-30,504.78,507.36,494.6,500.59,149909,75043251.0
HDL,2026-03-31,499.89,506.53,490.71,500.35,65539,32792186.47
HDL,2026-04-01,513.94,518.48,505.76,513.6,8135,4178102.77
HDL,2026-04-02,508.21,515.21,506.58,511.14,118795,60721195.2
HDL,2026-04-03,503.43,506.4,496.06,503.33,31965,16089030.16
HDL,2026-04-06,526.75,527.97,526.07,526.32,134335,70703541.07
HDL,2026-04-07,523.36,529.42,525.63,527.2,75542,39825890.58
HDL,2026-04-08,542.88,539.46,528.57,537.8,71771,38598567.77
HDL,2026-04-09,526.61,538.11,526.91,533.4,6475,3453748.14
HDL,2026-04-10,551.53,557.72,538.4,548.55,53444,29316681.54
HDL,2026-04-13,561.55,565.35,553.23,559.65,36092,20198823.86
HDL,2026-04-14,566.63,575.57,568.02,568.58,103138,58642220.8
HDL,2026-04-15,553.25,555.9,550.66,552.38,24728,13659357.45
HDL,2026-04-16,555.14,557.82,545.03,551.83,109049,60176835.25
HDL,2026-04-17,559.44,557.65,552.24,555.48,55107,30610639.04
HDL,2026-04-20,549.58,557.89,544.25,549.5,145929,80188580.09
HDL,2026-04-21,540.13,543.2,540.38,542.47,141379,76694451.45
HDL,2026-04-22,529.42,529.49,522.22,526.95,144097,75932014.11
HDL,2026-04-23,527.15,530.78,521.52,524.85,12871,6755338.6
HDL,2026-04-24,513.24,520.79,514.94,515.05,14498,7467248.3
HDL,2026-04-27,524.81,530.21,523.37,526.99,91596,48270612.98
HDL,2026-04-28,514.2,520.54,508.1,514.38,103705,53343638.49
HDL,2026-04-29,506.95,505.41,493.97,503.5,92432,46539507.43
HDL,2026-04-30,502.85,503.19,492.41,502.93,134094,67439451.54
HDL,2026-05-01,507.3,507.93,500.07,505.52,58778,29713367.58
HDL,2026-05-04,525.08,526.93,520.83,524.02,70942,37174819.66
HDL,2026-05-05,513.63,515.58,503.39,513.87,132633,68156589.95
HDL,2026-05-06,505.3,510.66,505.6,507.74,22564,11456698.33
HDL,2026-05-07,507.16,510.08,500.53,509.12,39600,20161076.7
HDL,2026-05-08,513.07,520.84,508.83,511.33,16358,8364415.2
HDL,2026-05-11,513.25,518.53,511.19,512.15,93104,47683549.94
HDL,2026-05-12,516.31,526.75,518.15,519.16,56275,29215505.91
HDL,2026-05-13,531.53,531.88,523.15,530.45,25456,13503200.59
HDL,2026-05-14,530.88,532.7,527.29,529.95,65615,34772846.55
HDL,2026-05-15,548.92,556.88,542.32,547.27,16857,9225345.27
HDL,2026-05-18,529.95,541.27,521.54,533.71,130513,69656583.88
HDL,2026-05-19,542.4,552.03,541.86,543.02,26497,14388403.75
HDL,2026-05-20,535.73,534.74,529.73,534.02,59969,32024355.67
HDL,2026-05-21,533.61,540.09,524.5,533.05,18635,9933404.18
HDL,2026-05-22,539.74,547.65,545.68,545.77,134622,73472108.57
HDL,2026-05-25,533.74,537.85,527.1,534.13,136907,73125962.1
HDL,2026-05-26,535.25,541.55,533.96,535.82,68266,36578626.86
HDL,2026-05-27,543.08,545.84,539.63,542.07,120210,65162833.65
HDL,2026-05-28,558.35,564.4,558.3,559.71,83924,46973309.69
HDL,2026-05-29,569.43,568.15,561.84,564.29,149626,84432885.77
HDL,2026-06-01,583.35,590.73,584.37,584.63,113153,66152906.98
HDL,2026-06-02,596.49,596.89,589.22,592.85,149815,88817244.1
HDL,2026-06-03,591.08,592.94,590.04,590.51,30530,18028375.29
HDL,2026-06-04,602.72,612.68,590.01,602.04,38783,23349089.49
HDL,2026-06-05,579.01,587.47,571.08,578.96,48543,28104499.79
HDL,2026-06-08,575.48,576.35,567.57,575.66,144559,83216451.74
HDL,2026-06-09,579.35,587.73,583.58,583.59,116709,68110560.1
HDL,2026-06-10,579.17,584.08,577.6,579.45,102491,59388300.76
HDL,2026-06-11,591.99,595.38,589.86,592.26,26574,15738732.46
HDL,2026-06-12,588.33,595.44,586.17,590.53,103972,61398861.71
HDL,2026-06-15,573.69,577.86,571.22,576.87,118572,68400260.88
HDL,2026-06-16,563.3,570.94,558.46,563.6,12069,6802042.34
HDL,2026-06-17,563.64,573.32,563.12,566.48,141204,79988561.62
HDL,2026-06-18,574.45,582.21,567.28,573.84,32196,18475391.89
HDL,2026-06-19,570.64,567.88,562.28,564.11,43877,24751291.0
HDL,2026-06-22,542.71,544.97,533.81,542.0,102976,55812612.71
HDL,2026-06-23,538.22,544.85,534.07,536.33,95802,51381508.51
HDL,2026-06-24,527.34,527.01,519.95,523.97,49899,26145735.9
HDL,2026-06-25,530.81,536.53,526.69,528.94,123942,65557945.05
HDL,2026-06-26,526.78,527.11,522.36,526.91,55324,29150901.93
HDL,2026-06-29,530.41,530.96,520.34,527.76,27614,14573637.21
HDL,2026-06-30,531.59,540.29,528.47,530.9,135323,71842938.07
HDL,2026-07-01,534.51,534.92,531.46,534.32,141671,75696986.24
HDL,2026-07-02,526.66,534.75,528.44,530.71,22261,11814168.24
HDL,2026-07-03,542.65,547.72,546.17,546.56,34570,18894632.21
HDL,2026-07-06,544.5,543.96,540.34,541.8,61949,33563804.17
HDL,2026-07-07,547.36,550.75,544.35,545.22,21387,11660688.34
HDL,2026-07-08,535.12,538.4,531.14,535.24,126845,67892680.76
HDL,2026-07-09,541.14,543.47,537.06,541.93,12282,6655983.75
HDL,2026-07-10,534.1,540.02,533.86,535.89,39096,20951066.54
HDL,2026-07-13,529.39,528.29,527.08,528.22,20233,10687415.37
HDL,2026-07-14,539.89,541.4,537.59,541.36,147841,80034535.27
HDL,2026-07-15,536.53,545.02,534.68,536.27,147418,79056341.33
HDL,2026-07-16,510.85,515.63,513.28,515.25,59848,30836590.49
HDL,2026-07-17,518.11,523.34,515.11,517.63,130887,67751219.72
HDL,2026-07-20,513.36,513.29,509.99,512.56,45139,23136510.41
HDL,2026-07-21,521.84,528.41,518.09,524.21,29160,15285911.34
HDL,2026-07-22,514.92,517.87,511.89,513.35,62596,32133571.03
HDL,2026-07-23,510.26,512.21,506.72,508.49,108717,55280998.16
HDL,2026-07-24,501.14,504.85,498.74,501.85,60352,30287756.94
HDL,2026-07-27,500.08,496.12,490.75,494.75,85325,42214421.18
STC,2025-11-18,292.03,288.83,280.56,288.1,64031,18447423.21
STC,2025-11-19,285.0,285.36,281.42,285.21,32931,9392303.97
STC,2025-11-20,288.45,292.12,287.18,288.06,84543,24353449.64
STC,2025-11-21,293.01,293.39,290.56,291.09,94403,27479349.75
STC,2025-11-24,293.95,296.1,293.22,294.29,147076,43283439.25
STC,2025-11-25,293.33,295.55,290.45,292.53,128183,37497887.31
STC,2025-11-26,299.05,306.03,300.88,301.28,112014,33747369.04
STC,2025-11-27,306.59,311.18,307.64,308.03,104216,32101156.84
STC,2025-11-28,307.03,309.42,300.87,308.68,54723,16891623.91
STC,2025-12-01,314.59,316.01,313.49,315.59,54483,17194548.73
STC,2025-12-02,320.09,322.42,312.78,318.63,12426,3959322.48
STC,2025-12-03,316.71,317.36,312.48,316.79,29982,9497853.08
STC,2025-12-04,322.93,324.24,320.94,324.02,63926,20713159.64
STC,2025-12-05,318.42,316.8,314.18,316.56,55123,17449634.5
STC,2025-12-08,309.88,311.15,309.11,309.64,57238,17723258.0
STC,2025-12-09,320.12,318.71,312.31,317.18,99994,31716239.39
STC,2025-12-10,316.65,316.33,314.89,315.91,5645,1783298.98
STC,2025-12-11,317.51,320.85,316.99,320.06,100011,32009500.42
STC,2025-12-12,311.64,318.89,305.13,312.34,6903,2156116.64
STC,2025-12-15,315.66,319.47,316.97,317.04,81178,25737074.67
STC,2025-12-16,313.56,317.56,313.02,314.51,32377,10182991.24
STC,2025-12-17,304.68,310.13,306.99,308.1,50169,15456988.57
STC,2025-12-18,313.38,315.72,312.08,312.77,101416,31719636.46
STC,2025-12-19,313.55,315.26,309.9,312.66,20739,6484266.25
STC,2025-12-22,301.52,301.99,297.6,301.45,29307,8834739.71
STC,2025-12-23,305.38,305.52,302.29,303.81,120982,36755086.79
STC,2025-12-24,308.3,311.67,305.05,309.29,133733,41362437.16
STC,2025-12-25,317.73,319.31,316.1,317.34,22191,7042039.3
STC,2025-12-26,301.78,302.35,297.44,299.46,99957,29933594.83
STC,2025-12-29,296.98,303.41,296.48,298.2,10416,3106041.97
STC,2025-12-30,310.17,311.47,309.57,310.11,48655,15088238.83
STC,2025-12-31,312.49,313.68,312.0,312.05,45640,14242056.22
STC,2026-01-01,298.74,307.27,297.06,300.67,104031,31278798.82
STC,2026-01-02,295.17,300.58,295.64,295.8,132061,39063230.17
STC,2026-01-05,285.32,286.8,282.86,285.51,32475,9272023.89
STC,2026-01-06,288.58,287.24,281.86,287.21,132294,37996035.29
STC,2026-01-07,286.54,290.37,288.32,289.99,83372,24177448.41
STC,2026-01-08,290.16,296.19,284.9,290.52,22259,6466748.04
STC,2026-01-09,292.54,297.39,288.67,289.95,135196,39199511.05
STC,2026-01-12,290.87,290.36,287.8,289.99,127262,36904691.72
STC,2026-01-13,274.32,278.21,273.64,275.69,69403,19134023.07
STC,2026-01-14,283.88,288.11,279.67,281.52,67525,19009537.84
STC,2026-01-15,280.1,284.57,281.65,283.4,34107,9666088.3
STC,2026-01-16,292.62,297.53,291.31,293.78,35907,10548846.44
STC,2026-01-19,290.4,293.16,286.63,289.74,39018,11305193.5
STC,2026-01-20,287.63,289.16,287.31,287.7,110267,31723745.97
STC,2026-01-21,284.53,283.32,281.27,282.9,106974,30262550.1
STC,2026-01-22,273.18,274.75,269.51,274.28,142858,39183017.08
STC,2026-01-23,275.51,274.63,268.56,273.94,91395,25037065.11
STC,2026-01-26,266.52,274.28,269.14,269.82,89436,24131412.86
STC,2026-01-27,268.36,272.8,266.69,269.35,85748,23096273.3
STC,2026-01-28,265.44,266.79,264.39,264.45,73879,19537353.37
STC,2026-01-29,266.68,269.41,264.1,268.36,137139,36803225.2
STC,2026-01-30,270.49,273.63,270.63,273.05,57684,15750460.74
STC,2026-02-02,266.06,266.54,262.25,265.0,62852,16656019.54
STC,2026-02-03,269.51,272.21,268.55,268.78,5678,1526160.62
STC,2026-02-04,269.81,272.81,267.54,269.64,83763,22585649.27
STC,2026-02-05,266.69,266.9,266.22,266.81,112394,29987815.79
STC,2026-02-06,266.92,266.52,262.49,265.79,46163,12269675.5
STC,2026-02-09,266.1,268.86,265.36,266.58,43118,11494326.16
STC,2026-02-10,269.46,270.35,268.62,270.15,65047,17572707.91
STC,2026-02-11,277.18,278.08,272.24,276.44,102186,28248669.91
STC,2026-02-12,276.82,278.23,272.82,277.43,142776,39610470.0
STC,2026-02-13,278.82,282.01,278.2,278.66,49278,13731951.66
STC,2026-02-16,269.32,269.24,267.22,268.86,13146,3534476.03
STC,2026-02-17,269.66,271.2,268.24,268.86,121740,32731444.94
STC,2026-02-18,271.15,271.23,268.78,270.28,100597,27188936.64
STC,2026-02-19,272.53,273.03,266.87,271.01,128223,34750321.02
STC,2026-02-20,272.93,272.4,268.06,270.62,44253,11975727.91
STC,2026-02-23,276.6,280.11,272.99,277.18,24884,6897279.01
STC,2026-02-24,278.27,278.59,274.12,277.18,26622,7379097.35
STC,2026-02-25,268.75,276.07,269.85,270.99,107178,29044219.49
STC,2026-02-26,271.45,272.95,264.81,269.45,93635,25230042.82
STC,2026-02-27,267.14,273.94,267.54,269.43,8234,2218525.96
STC,2026-03-02,262.35,267.76,258.97,263.68,148618,39187873.88
STC,2026-03-03,264.69,263.02,258.88,262.0,133526,34983304.18
STC,2026-03-04,268.89,270.87,269.16,269.19,91419,24608859.33
STC,2026-03-05,270.22,277.75,269.35,269.48,41195,11101207.92
STC,2026-03-06,264.36,267.24,264.25,267.02,118359,31604680.57
STC,2026-03-09,267.13,270.9,265.6,267.1,112654,30089812.99
STC,2026-03-10,271.94,273.7,267.79,269.66,145605,39263301.42
STC,2026-03-11,283.43,289.63,283.94,284.3,22668,6444433.7
STC,2026-03-12,298.9,303.09,297.58,299.5,102164,30597833.11
STC,2026-03-13,310.74,311.25,305.06,309.38,66505,20575099.51
STC,2026-03-16,313.58,313.17,310.14,311.74,115986,36157575.62
STC,2026-03-17,308.1,310.36,305.59,308.2,146845,45258195.23
STC,2026-03-18,305.51,307.1,303.9,304.32,49588,15090485.97
STC,2026-03-19,303.63,306.99,301.36,304.12,53081,16142926.73
STC,2026-03-20,308.45,311.9,308.24,309.78,12661,3922064.7
STC,2026-03-23,314.36,314.53,313.34,314.16,65159,20470095.51
STC,2026-03-24,307.44,312.58,304.69,306.02,34811,10652867.14
STC,2026-03-25,304.83,307.01,305.12,306.0,97732,29906409.49
STC,2026-03-26,302.13,307.13,300.74,300.8,69980,21049821.64
STC,2026-03-27,298.27,302.33,296.89,297.72,24954,7429374.8
STC,2026-03-30,291.32,295.58,291.13,292.27,145445,42509530.12
STC,2026-03-31,289.54,289.58,282.89,289.09,48369,13982926.37
STC,2026-04-01,292.63,293.56,289.01,293.01,123562,36205255.34
STC,2026-04-02,294.69,294.27,292.86,294.11,70416,20709838.79
STC,2026-04-03,285.43,287.92,286.55,287.32,137599,39534398.12
STC,2026-04-06,282.4,284.99,280.05,283.85,25994,7378364.06
STC,2026-04-07,281.33,282.38,279.15,281.02,11626,3267100.81
STC,2026-04-08,276.48,282.32,276.87,277.75,110182,30603030.85
STC,2026-04-09,284.4,286.72,281.59,282.27,36063,10179680.42
STC,2026-04-10,283.09,287.19,283.63,286.47,119455,34220400.77
STC,2026-04-13,299.42,297.55,293.92,295.4,74922,22131953.19
STC,2026-04-14,294.86,297.46,292.01,296.31,86362,25589816.5
STC,2026-04-15,292.05,297.97,293.45,293.82,92687,27232975.88
STC,2026-04-16,296.77,298.17,293.6,294.01,89607,26344944.63
STC,2026-04-17,282.4,282.69,280.32,281.89,129390,36474128.66
STC,2026-04-20,274.84,279.56,273.54,274.16,118771,32562218.43
STC,2026-04-21,265.16,270.12,264.16,266.06,131223,34913829.53
STC,2026-04-22,260.46,264.62,258.43,259.19,123501,32010614.74
STC,2026-04-23,253.02,257.81,252.16,252.25,100934,25460272.42
STC,2026-04-24,241.78,243.02,241.53,242.53,144168,34964936.04
STC,2026-04-27,246.25,249.03,246.51,246.89,81206,20049136.96
STC,2026-04-28,244.25,248.36,246.06,246.19,13903,3422712.3
STC,2026-04-29,241.31,242.14,238.97,240.96,120155,28952911.09
STC,2026-04-30,245.61,246.94,241.52,245.33,104385,25608375.57
STC,2026-05-01,249.23,251.97,249.83,250.23,82674,20687384.87
STC,2026-05-04,241.8,245.79,238.39,242.71,32551,7900427.96
STC,2026-05-05,239.47,240.55,237.72,239.77,149061,35741051.5
STC,2026-05-06,242.26,242.15,238.85,242.07,64199,15540729.48
STC,2026-05-07,242.02,244.13,235.68,240.98,8372,2017517.05
STC,2026-05-08,245.99,248.4,244.26,247.02,137955,34076977.85
STC,2026-05-11,244.97,249.69,243.48,245.51,122538,30083804.36
STC,2026-05-12,245.96,248.84,244.14,245.49,145061,35610926.33
STC,2026-05-13,241.61,240.42,238.4,240.41,100761,24223981.3
STC,2026-05-14,233.83,236.83,232.36,234.11,110469,25862189.58
STC,2026-05-15,241.25,240.0,236.85,238.95,16908,4040194.35
STC,2026-05-18,233.14,236.68,230.66,232.04,30790,7144591.83
STC,2026-05-19,233.06,232.27,229.45,231.45,42924,9934833.17
STC,2026-05-20,232.37,237.52,230.98,231.9,22740,5273433.52
STC,2026-05-21,230.43,234.2,230.51,232.15,147059,34139327.7
STC,2026-05-22,228.37,233.11,229.0,231.01,144128,33294634.08
STC,2026-05-25,233.0,233.1,231.89,232.48,135473,31494333.9
STC,2026-05-26,229.97,234.21,229.93,232.02,103042,23907600.84
STC,2026-05-27,230.64,231.25,229.5,230.41,53998,12441660.09
STC,2026-05-28,231.54,233.18,230.43,232.72,71139,16555414.73
STC,2026-05-29,240.28,242.14,237.75,239.58,23228,5564889.11
STC,2026-06-01,234.64,234.96,230.46,233.88,12293,2875124.29
STC,2026-06-02,234.07,234.63,231.19,234.13,59669,13970114.35
STC,2026-06-03,231.02,233.19,230.68,231.52,33130,7670388.33
STC,2026-06-04,230.8,233.42,230.21,231.99,69333,16084852.88
STC,2026-06-05,235.65,237.66,235.54,235.63,105286,24808854.43
STC,2026-06-08,240.01,238.98,235.29,236.76,17705,4191796.09
STC,2026-06-09,238.62,237.89,233.66,237.83,51988,12364122.28
STC,2026-06-10,245.43,249.08,240.65,245.43,24133,5923004.79
STC,2026-06-11,239.0,243.77,237.42,240.41,40495,9735240.75
STC,2026-06-12,234.8,235.19,234.12,234.28,120625,28260278.34
STC,2026-06-15,237.78,242.17,236.15,238.53,81759,19502067.7
STC,2026-06-16,231.5,232.04,227.88,230.88,149086,34421255.32
STC,2026-06-17,225.43,228.65,223.91,225.13,145406,32735639.91
STC,2026-06-18,226.22,226.64,224.65,225.68,140141,31627585.14
STC,2026-06-19,219.62,222.56,220.0,220.23,120764,26595406.54
STC,2026-06-22,223.22,223.61,220.07,222.77,132640,29548764.45
STC,2026-06-23,233.69,232.68,231.45,232.2,112804,26192643.94
STC,2026-06-24,229.56,231.71,225.33,228.04,80195,18287473.08
STC,2026-06-25,225.06,227.21,223.92,225.33,23358,5263350.77
STC,2026-06-26,230.49,229.62,227.63,228.72,86254,19727638.81
STC,2026-06-29,232.11,234.71,230.25,232.41,146483,34044232.12
STC,2026-06-30,227.92,228.72,227.17,228.3,48327,11032817.83
STC,2026-07-01,224.59,228.81,224.62,225.49,60504,13643182.12
STC,2026-07-02,226.31,228.21,224.62,225.37,7967,1795545.94
STC,2026-07-03,226.68,230.95,226.27,227.69,39604,9017256.57
STC,2026-07-06,227.2,226.6,221.08,225.67,31585,7127893.75
STC,2026-07-07,230.54,235.89,230.21,230.25,128374,29558328.47
STC,2026-07-08,236.7,238.63,235.42,236.19,142557,33671098.58
STC,2026-07-09,236.97,238.5,233.02,237.77,42394,10079897.9
STC,2026-07-10,238.16,238.15,234.69,237.94,108426,25798994.95
STC,2026-07-13,235.68,238.74,234.69,238.38,63724,15190267.52
STC,2026-07-14,249.17,250.71,247.68,250.0,40927,10231729.94
STC,2026-07-15,245.1,249.13,242.1,245.51,59497,14607037.9
STC,2026-07-16,245.72,247.91,244.8,246.68,90291,22273062.59
STC,2026-07-17,250.06,252.23,245.55,248.58,108293,26919459.87
STC,2026-07-20,254.36,255.86,250.77,254.1,141354,35917353.6
STC,2026-07-21,253.31,251.46,249.61,251.43,6067,1525440.85
STC,2026-07-22,239.87,242.82,239.48,241.71,35593,8603211.23
STC,2026-07-23,241.42,241.83,237.37,241.04,146533,35320973.51
STC,2026-07-24,240.88,241.44,240.14,241.29,58165,14034549.38
STC,2026-07-27,248.01,249.58,243.92,246.02,31104,7652310.69
OHL,2025-11-18,751.23,758.31,749.48,753.67,84584,63748493.86
OHL,2025-11-19,749.42,755.83,740.63,751.69,50820,38200675.88
OHL,2025-11-20,756.88,772.03,762.49,763.98,97334,74361697.46
OHL,2025-11-21,774.61,783.82,769.77,775.0,72145,55912036.43
OHL,2025-11-24,767.9,774.58,761.15,770.52,141882,109322557.03
OHL,2025-11-25,757.3,768.89,760.28,761.15,80475,61253247.07
OHL,2025-11-26,789.55,788.58,780.99,787.77,113447,89370381.89
OHL,2025-11-27,780.19,782.94,778.67,779.53,43593,33981955.36
OHL,2025-11-28,794.21,801.31,789.29,794.22,51887,41209882.62
OHL,2025-12-01,755.26,760.94,752.62,759.77,14839,11274288.13
OHL,2025-12-02,751.51,757.6,745.44,752.12,80501,60546137.35
OHL,2025-12-03,755.54,773.93,758.16,759.3,51116,38812573.63
OHL,2025-12-04,760.99,762.73,750.07,757.57,106701,80833508.24
OHL,2025-12-05,795.23,797.71,778.98,785.55,52683,41384880.04
OHL,2025-12-08,774.24,779.4,766.94,773.83,34655,26816926.81
OHL,2025-12-09,779.58,787.23,770.39,775.61,139520,108213157.83
OHL,2025-12-10,764.34,767.99,755.53,764.78,70146,53646158.39
OHL,2025-12-11,794.08,801.43,783.13,793.8,22270,17677847.35
OHL,2025-12-12,797.85,807.24,798.36,800.66,65267,52256393.9
OHL,2025-12-15,791.83,794.52,783.87,792.93,10243,8121976.08
OHL,2025-12-16,767.88,775.09,766.55,767.55,70702,54267324.31
OHL,2025-12-17,787.47,790.98,773.88,784.49,148088,116174073.69
OHL,2025-12-18,780.93,782.11,781.79,781.99,136156,106472031.33
OHL,2025-12-19,802.64,806.94,797.71,806.89,5570,4494385.74
OHL,2025-12-22,789.64,801.16,789.29,791.56,129798,102742810.57
OHL,2025-12-23,776.53,782.92,772.64,776.02,64056,49708467.78
OHL,2025-12-24,760.77,769.45,759.59,764.47,36403,27829057.64
OHL,2025-12-25,782.45,782.51,778.14,778.97,133391,103907725.39
OHL,2025-12-26,765.06,766.68,764.8,765.78,87328,66874148.59
OHL,2025-12-29,770.71,778.48,765.23,770.05,22511,17334559.37
OHL,2025-12-30,760.44,763.4,753.31,755.13,60958,46031405.03
OHL,2025-12-31,764.34,770.93,752.79,769.04,90066,69264168.99
OHL,2026-01-01,784.23,795.45,777.45,782.45,73624,57607149.07
OHL,2026-01-02,802.57,825.29,803.5,805.03,40215,32374309.59
OHL,2026-01-05,790.55,796.86,790.29,794.74,104976,83428485.87
OHL,2026-01-06,815.76,817.34,811.07,813.67,136439,111016150.38
OHL,2026-01-07,815.42,822.42,810.63,816.63,52119,42562027.2
OHL,2026-01-08,840.42,842.85,827.31,837.51,139678,116981742.92
OHL,2026-01-09,820.8,842.2,820.6,824.74,35920,29624504.85
OHL,2026-01-12,822.42,829.77,815.61,827.22,21944,18152558.53
OHL,2026-01-13,836.65,842.87,823.71,834.14,11844,9879503.43
OHL,2026-01-14,833.14,848.96,827.02,832.51,108955,90705945.73
OHL,2026-01-15,840.65,853.35,840.53,842.22,24062,20265377.48
OHL,2026-01-16,847.74,854.52,845.22,849.0,105108,89237212.98
OHL,2026-01-19,840.87,843.12,826.94,836.55,100029,83679590.16
OHL,2026-01-20,847.63,847.73,847.11,847.22,37895,32105302.58
OHL,2026-01-21,865.78,861.62,846.25,856.31,29238,25036654.17
OHL,2026-01-22,833.35,835.82,824.12,827.69,82684,68436452.35
OHL,2026-01-23,803.8,814.09,801.16,807.13,32621,26329322.2
OHL,2026-01-26,783.4,788.03,776.86,782.6,44150,34551932.53
OHL,2026-01-27,763.92,765.98,747.95,764.11,23825,18204940.1
OHL,2026-01-28,758.15,758.57,750.23,757.09,29769,22537842.01
OHL,2026-01-29,750.09,755.15,740.61,753.44,93215,70232052.21
OHL,2026-01-30,763.22,768.22,754.44,765.45,125231,95857655.8
OHL,2026-02-02,745.72,751.68,740.41,747.35,27068,20229365.92
OHL,2026-02-03,746.51,747.34,741.42,744.37,70266,52303552.77
OHL,2026-02-04,752.16,757.95,749.18,753.15,82263,61956383.92
OHL,2026-02-05,756.0,769.66,757.84,760.8,131832,100297406.54
OHL,2026-02-06,766.91,768.51,758.97,763.68,43343,33100107.77
OHL,2026-02-09,779.49,783.47,771.41,776.46,42386,32911225.68
